lines,words,meanWordHeightLine1,stdWordHeightLine1,meanWordWidthLine1,stdWordWidthLine1,meanYLineTrendLine1,stdYLineTrendLine1,meanWordDistanceLine1,stdWordDistanceLine1,meanWordHeightLine2,stdWordHeightLine2,meanWordWidthLine2,stdWordWidthLine2,meanYLineTrendLine2,stdYLineTrendLine2,meanWordDistanceLine2,stdWordDistanceLine2,meanWordHeightLine3,stdWordHeightLine3,meanWordWidthLine3,stdWordWidthLine3,meanYLineTrendLine3,stdYLineTrendLine3,meanWordDistanceLine3,stdWordDistanceLine3,meanWordHeightLine4,stdWordHeightLine4,meanWordWidthLine4,stdWordWidthLine4,meanYLineTrendLine4,stdYLineTrendLine4,meanWordDistanceLine4,stdWordDistanceLine4,meanWordHeightLine5,stdWordHeightLine5,meanWordWidthLine5,stdWordWidthLine5,meanYLineTrendLine5,stdYLineTrendLine5,meanWordDistanceLine5,stdWordDistanceLine5,meanWordHeightLine6,stdWordHeightLine6,meanWordWidthLine6,stdWordWidthLine6,meanYLineTrendLine6,stdYLineTrendLine6,meanWordDistanceLine6,stdWordDistanceLine6,meanWordHeightLine7,stdWordHeightLine7,meanWordWidthLine7,stdWordWidthLine7,meanYLineTrendLine7,stdYLineTrendLine7,meanWordDistanceLine7,stdWordDistanceLine7,meanWordHeightLine8,stdWordHeightLine8,meanWordWidthLine8,stdWordWidthLine8,meanYLineTrendLine8,stdYLineTrendLine8,meanWordDistanceLine8,stdWordDistanceLine8,overlappedWordLine1,overlappedWordLine2,overlappedWordLine3,overlappedWordLine4,overlappedWordLine5,overlappedWordLine6,overlappedWordLine7,overlappedWordLine8,meanPosXLineStart,stdPosXLineStart,meanLineDistance,stdLineDistance
8,39,35.666666666666664,2.560381915956203,38.666666666666664,3.5433819375782165,207.66666666666666,2.981423969999719,14.4,5.607138307550474,32.5,3.3541019662496847,41.333333333333336,2.0548046676563256,300.1666666666667,1.7716909687891083,18.0,2.756809750418044,34.142857142857146,3.0438965360946453,50.0,2.0,387.85714285714283,1.8844151368961313,23.666666666666668,3.901566636906541,35.0,2.3804761428476167,43.666666666666664,3.986086914367133,479.5,2.4324199198877374,29.6,7.761443164772902,40.666666666666664,0.4714045207910317,76.33333333333333,4.714045207910316,565.3333333333334,1.699673171197595,32.5,6.5,41.0,4.242640687119285,130.33333333333334,11.585431464655176,654.0,2.160246899469287,31.0,10.0,47.0,4.08248290463863,177.0,7.788880963698615,740.6666666666666,4.496912521077347,24.5,3.5,43.4,13.215142829345433,60.6,20.674622124720923,836.6,11.976643937263894,7.25,12.07010770457331,0,0,0,0,0,0,0,1,408.40425531914894,172.3143662987973,136.0,8.434622525214577
8,27,44.8,1.4696938456699067,49.4,11.412274094149685,206.4,2.1540659228538015,0.75,3.344772040064913,33.0,2.160246899469287,66.0,40.307154038292836,307.0,2.160246899469287,-1.5,2.5,41.0,0.0,133.0,34.0,388.5,0.5,-2.0,0.0,34.0,4.049691346263317,48.0,14.601369798755183,484.8,4.955804677345546,1.5,3.2015621187164243,37.0,0.816496580927726,75.0,1.4142135623730951,570.6666666666666,1.247219128924647,4.0,6.0,39.5,0.5,189.5,63.5,664.0,2.0,-1.0,0.0,47.333333333333336,3.7712361663282534,188.66666666666666,10.842303978193728,749.3333333333334,7.717224601860151,9.0,6.0,41.75,5.539629951540085,104.25,50.101771425768966,840.25,5.7608593109014565,-6.666666666666667,9.428090415820632,1,1,1,1,1,1,0,1,343.54285714285714,157.16348955460234,136.28571428571428,7.165677830848258
8,48,37.9,2.1656407827707715,32.6,12.611106216347558,207.7,2.9342801502242417,8.777777777777779,10.4538964323014,35.8,1.16619037896906,30.4,3.006659275674582,297.6,1.0198039027185568,5.75,1.299038105676658,40.5,3.547299442298794,39.833333333333336,1.3437096247164249,382.3333333333333,3.0368111930481,14.6,5.2,35.2,2.7129319932501077,33.0,2.0,479.6,3.4409301068170506,28.75,19.070592544543548,37.666666666666664,1.1055415967851332,61.0,2.6457513110645907,568.6666666666666,1.3743685418725535,6.6,3.2619012860600183,40.25,4.656984002549289,137.0,46.20064934608604,656.0,3.605551275463989,4.666666666666667,11.55662388223981,34.5,4.153311931459037,129.0,4.358898943540674,749.5,3.3541019662496847,3.3333333333333335,1.247219128924647,40.75,14.095655359010449,67.5,17.09532099727876,835.0,6.670832032063167,14.333333333333334,16.97710877099579,0,0,0,0,0,1,0,1,480.3076923076923,133.75588246755564,135.14285714285714,6.0810847582265035
8,28,44.833333333333336,2.608745973749755,35.166666666666664,9.923317097736131,208.33333333333334,3.7712361663282534,9.4,4.963869458396343,47.5,5.937171043518958,73.75,44.31915500096995,287.75,5.889609494694874,2.3333333333333335,4.0276819911981905,46.75,1.299038105676658,55.25,17.612140698961042,375.75,1.479019945774904,2.6666666666666665,1.699673171197595,51.0,4.242640687119285,71.2,20.595145058969603,455.2,3.709447398198281,1.75,5.931905258852336,72.33333333333333,1.699673171197595,111.66666666666667,4.9216076867444665,525.6666666666666,2.0548046676563256,-19.0,1.0,70.5,2.5,242.0,7.0,612.5,2.5,3.0,0.0,72.0,0.0,276.0,17.0,701.5,0.5,-6.0,0.0,90.0,9.0,225.5,9.5,787.5,5.5,-2.0,0.0,0,1,0,1,1,0,1,1,316.97222222222223,123.37510241155516,154.14285714285714,18.357003890524584
8,38,45.833333333333336,5.30461015427985,65.33333333333333,33.259919155377126,213.66666666666666,6.315765107165472,-0.2,1.1661903789690602,54.09090909090909,10.281974920435411,51.27272727272727,10.46284255736295,292.3636363636364,14.43652392858114,3.1,8.904493247793498,45.5,11.236102527122116,116.0,85.41955279676895,399.0,11.575836902790225,1.3333333333333333,0.4714045207910317,46.22222222222222,10.086049527031305,59.0,21.77154105707724,477.77777777777777,4.589305872902974,11.25,14.972892172189045,58.333333333333336,2.6246692913372702,164.0,65.09992319503918,570.6666666666666,8.498365855987975,-9.0,2.0,79.0,0.0,456.0,0.0,641.0,0.0,0.0,0.0,67.0,2.449489742783178,208.0,137.48454458592792,739.3333333333334,4.496912521077347,-8.0,5.0,71.0,0.0,435.0,0.0,821.0,0.0,0.0,0.0,1,1,0,1,1,0,1,0,386.80434782608694,166.94084080572523,165.0,10.583005244258363
8,45,35.5,1.118033988749895,36.875,6.9720423836921706,205.0,3.5,0.7142857142857143,7.225239209372452,41.90909090909091,6.273385999667679,52.63636363636363,24.230982148228506,289.90909090909093,4.37876166501538,-1.9,5.127377497317708,37.5,1.5,70.0,44.771642811047265,384.5,1.6583123951777,3.0,3.559026084010437,35.8,2.9597297173897488,51.0,4.919349550499537,479.1,2.9137604568666933,2.3333333333333335,3.0550504633038935,34.0,3.0,222.5,142.5,570.5,3.5,3.0,0.0,33.666666666666664,0.9428090415820634,155.33333333333334,42.42902570437156,661.3333333333334,2.494438257849294,5.5,0.5,35.333333333333336,4.714045207910317,169.66666666666666,4.0276819911981905,753.0,4.96655480858378,9.0,3.0,36.333333333333336,7.586537784494029,129.33333333333334,100.41358916445965,845.6666666666666,1.699673171197595,-0.5,3.5,1,1,0,1,0,0,0,1,390.03846153846155,158.66909949985433,135.28571428571428,5.3375833406484015
8,27,54.666666666666664,4.4969125210773475,168.66666666666666,90.29334908446407,209.33333333333334,5.792715732327588,-3.5,0.5,46.875,6.918047051010856,62.625,20.71193798271905,302.75,6.239991987174342,2.2857142857142856,3.325841921949376,65.0,0.0,381.0,0.0,374.0,0.0,0.0,0.0,55.625,6.799586384479573,87.5,16.070158679988197,466.5,6.224949798994366,1.1428571428571428,6.311634866964149,82.0,0.0,298.0,0.0,535.0,0.0,0.0,0.0,77.0,1.0,290.0,137.0,621.5,2.5,-7.0,0.0,84.0,2.0,252.5,73.5,701.0,0.0,-10.0,0.0,62.0,32.0,147.5,86.5,816.5,18.5,-4.0,0.0,1,1,0,1,0,1,1,1,374.2857142857143,178.1132178344632,162.28571428571428,13.434649080581424
8,49,52.375,3.461845606031557,40.625,3.7059917700933984,211.75,6.887488656977955,15.714285714285714,9.735271449943324,40.833333333333336,5.07991688470939,64.16666666666667,15.784134087395763,313.5,7.251436639269031,18.6,24.335981591051553,57.2,5.844655678480983,69.2,28.957900476381226,389.6,5.9531504264548865,2.5,6.18465843842649,47.333333333333336,4.0,55.666666666666664,5.734883511361751,476.22222222222223,6.77868846340873,11.625,4.8202048711647105,48.285714285714285,3.282607226593159,73.0,10.783585409580354,568.8571428571429,6.127888739864919,-5.166666666666667,3.0776975521032313,53.333333333333336,5.557777333511022,181.33333333333334,56.33431951799503,652.0,4.546060565661952,-9.0,1.0,64.66666666666667,3.7712361663282534,206.0,13.4412301024373,729.0,6.164414002968976,-10.0,5.0,62.666666666666664,8.993825042154693,131.66666666666666,53.26871084938658,821.3333333333334,4.0276819911981905,-9.0,0.0,0,1,1,0,1,1,1,1,433.0192307692308,167.40146244933916,155.71428571428572,7.6851300893215795
8,32,35.666666666666664,2.0548046676563256,64.33333333333333,42.905581092544224,204.66666666666666,1.247219128924647,-0.5,3.5,34.8,2.1354156504062622,40.2,12.952219886953742,299.2,3.370459909270543,2.75,2.165063509461097,37.2,0.7483314773547882,53.2,16.630093204789922,385.4,1.4966629547095767,2.25,3.832427429188973,39.0,2.8284271247461903,53.0,16.074825037928093,476.4,3.1368774282716245,2.5,1.5,33.666666666666664,0.4714045207910317,71.0,1.4142135623730951,570.6666666666666,1.699673171197595,-3.5,2.5,39.666666666666664,2.0548046676563256,103.0,3.7416573867739413,657.3333333333334,1.699673171197595,8.5,4.5,35.333333333333336,0.9428090415820634,175.0,9.899494936611665,754.6666666666666,2.6246692913372702,7.0,2.0,33.6,8.475848040166836,84.2,42.338634838643536,846.0,7.974960814950754,5.25,4.968651728587948,1,0,1,0,1,0,0,0,341.2,161.11831056711088,134.28571428571428,3.614031611621005
8,34,32.333333333333336,3.8586123009300755,36.666666666666664,2.4944382578492945,207.5,2.9297326385411577,4.4,3.3823069050575527,34.833333333333336,2.7335365778094545,39.333333333333336,2.8674417556808756,298.0,5.385164807134504,0.4,4.029888335921977,40.8,6.6452990903344595,47.6,2.244994432064365,383.2,5.381449618829484,5.75,2.277608394786075,41.4,5.885575587824865,47.4,2.576819745345025,478.0,7.536577472566709,6.5,2.958039891549808,49.0,4.546060565661952,84.0,1.4142135623730951,561.6666666666666,8.219218670625303,15.0,1.0,49.333333333333336,2.8674417556808756,125.66666666666667,4.0276819911981905,652.3333333333334,0.9428090415820634,24.0,1.0,49.333333333333336,1.699673171197595,185.0,6.164414002968976,746.3333333333334,1.699673171197595,24.5,4.5,43.666666666666664,8.013876853447538,88.0,3.559026084010437,839.6666666666666,1.8856180831641267,12.0,2.0,0,1,0,0,0,0,0,0,332.45238095238096,133.01471497203974,145.57142857142858,5.421047417431507
8,52,44.25,3.491060010942235,52.625,15.842486389452889,209.0,3.640054944640259,27.285714285714285,44.49627363439481,46.77777777777778,5.411464738615964,59.0,17.60050504325878,295.77777777777777,4.236816881097249,-0.375,4.688749833377763,47.714285714285715,5.091008480344418,81.57142857142857,64.61724038599948,383.85714285714283,4.389226141639205,1.5,2.5,47.333333333333336,3.299831645537222,85.83333333333333,53.775510741931186,468.0,2.7688746209726918,9.4,6.945502141674135,47.6,2.0591260281974,98.8,29.3148426569204,560.4,1.4966629547095767,1.0,4.847679857416329,50.0,4.06201920231798,145.5,12.698425099200294,643.75,3.766629793329841,0.0,4.320493798938574,51.0,2.160246899469287,200.66666666666666,7.318166133366716,735.6666666666666,1.699673171197595,-4.0,2.0,51.5,12.5,165.0,97.0,833.0,5.0,26.0,0.0,1,1,1,0,1,1,1,0,456.61538461538464,197.20354126229714,146.14285714285714,6.2204403020220695
8,49,34.5,1.118033988749895,57.5,19.474342094150447,305.0,1.4142135623730951,41.666666666666664,31.436002007606216,37.142857142857146,2.099562636671296,47.57142857142857,2.1285234893930483,380.7142857142857,2.1189138534559038,-1.1666666666666667,2.6718699236468995,42.142857142857146,2.4743582965269675,57.57142857142857,3.8491981672307083,453.2857142857143,3.1493439550069433,21.166666666666668,10.542243067245645,38.0,4.371625682868,51.77777777777778,3.5832256659104664,533.7777777777778,4.893936787898943,18.25,4.575751304430781,32.833333333333336,1.7716909687891083,77.66666666666667,4.4969125210773475,616.3333333333334,2.748737083745107,28.6,4.317406628984581,37.0,4.06201920231798,131.25,6.2599920127744575,688.75,6.015604707757983,30.666666666666668,7.408703590297623,40.666666666666664,2.8674417556808756,179.33333333333334,14.817407180595247,761.6666666666666,3.858612300930075,25.5,1.5,38.25,5.673402858955108,76.5,12.619429464123963,840.5,8.077747210701755,-4.333333333333333,13.960261060914616,0,1,1,0,0,0,0,1,442.96153846153845,180.91019462902045,123.42857142857143,5.499536158548617
8,35,41.4,2.4166091947189146,44.6,14.402777509911065,205.8,2.3151673805580453,4.25,1.479019945774904,34.5,1.5,51.75,13.88119231190174,302.5,1.118033988749895,1.0,2.160246899469287,44.666666666666664,5.527707983925667,46.833333333333336,1.3437096247164249,382.1666666666667,6.309164410249233,11.6,6.406246951218788,44.5,1.9790570145063195,43.0,2.3804761428476167,470.8333333333333,1.674979270186815,11.0,6.196773353931867,38.25,0.82915619758885,62.25,2.5860201081971503,564.75,0.82915619758885,19.0,7.2571803523590805,50.333333333333336,1.699673171197595,111.33333333333333,2.494438257849294,645.3333333333334,2.8674417556808756,14.5,2.5,53.0,3.0,126.0,1.0,734.0,1.0,27.0,0.0,56.0,4.604345773288535,69.6,9.178235124467012,819.8,6.337191807101944,17.0,14.543039572248986,0,1,0,0,0,0,0,1,356.95348837209303,152.0512388374962,140.0,9.841602656942763
8,38,28.833333333333332,3.6247605284885913,34.166666666666664,2.7335365778094545,216.16666666666666,9.081421817216851,17.4,5.6780278266313555,31.833333333333332,3.0230595245361758,34.333333333333336,3.1446603773522015,297.3333333333333,2.6246692913372707,7.4,5.388877434122992,27.833333333333332,1.0671873729054748,42.666666666666664,0.9428090415820632,393.3333333333333,1.4907119849998596,11.0,4.33589667773576,26.0,2.309401076758503,43.0,4.0,486.0,2.3804761428476167,4.6,3.1368774282716245,28.333333333333332,0.9428090415820634,62.333333333333336,1.699673171197595,578.0,2.160246899469287,15.5,6.5,29.666666666666668,1.699673171197595,121.33333333333333,3.0912061651652345,667.6666666666666,1.247219128924647,22.0,3.0,25.333333333333332,2.0548046676563256,160.66666666666666,14.290634073484012,765.0,2.449489742783178,3.0,0.0,29.6,3.7202150475476548,78.6,30.269456552769494,854.0,3.03315017762062,-3.25,6.179603547154137,0,0,0,0,0,0,0,1,374.32608695652175,152.98949301061367,125.71428571428571,3.1943828249996993
8,34,45.0,2.0,108.0,69.0,203.5,0.5,1.0,0.0,45.5,3.3541019662496847,53.5,14.585952145814822,292.75,3.491060010942235,-1.0,2.449489742783178,41.666666666666664,2.211083193570267,37.666666666666664,1.699673171197595,386.3333333333333,2.4267032964268394,5.4,3.3823069050575527,36.142857142857146,2.415933503612538,34.57142857142857,3.6589281356759136,478.2857142857143,2.249716535431946,5.833333333333333,3.435921354681384,31.0,3.559026084010437,56.0,4.08248290463863,574.0,4.320493798938574,8.0,2.0,32.333333333333336,4.109609335312651,106.66666666666667,7.408703590297623,664.6666666666666,5.734883511361751,8.0,1.0,29.75,2.48746859276655,113.75,49.94184117551134,758.0,3.24037034920393,8.0,5.0990195135927845,28.8,7.4404300950953095,59.0,16.024980499208105,851.0,4.9396356140913875,15.75,18.171062159378575,0,1,0,0,0,0,0,0,363.5238095238095,164.65103619115447,135.57142857142858,4.337778985911136
8,37,27.0,2.0,43.2,10.225458424931373,204.8,1.8330302779823362,-0.75,1.6393596310755,23.833333333333332,1.462494064565354,38.5,0.9574271077563381,298.5,1.5,-2.4,3.006659275674582,23.666666666666668,2.2852182001336816,40.833333333333336,4.179978734661484,392.8333333333333,1.950783318453271,8.0,4.381780460041329,26.166666666666668,2.1147629234082532,45.0,4.760952285695233,485.6666666666667,1.7950549357115013,6.4,3.7202150475476548,23.666666666666668,0.4714045207910317,73.33333333333333,5.312459150169742,580.0,0.0,8.0,6.0,27.0,2.160246899469287,128.33333333333334,8.178562764256865,670.6666666666666,1.8856180831641267,15.0,7.0,26.25,1.479019945774904,135.25,47.71988579198404,763.75,2.947456530637899,5.666666666666667,2.6246692913372702,26.25,4.968651728587948,67.75,21.063890903629368,857.75,1.479019945774904,-2.6666666666666665,9.428090415820634,1,1,0,0,0,0,0,1,356.84444444444443,151.10496065914737,123.28571428571429,4.398515519525901
